CircleName,RegionName,DivisionName,OfficeName,Pincode,OfficeType,Delivery,District,StateName,Latitude,Longitude
Telangana Circle,Hyderabad Region,Adilabad Division,Gandhi Chowk S.O,504001,PO,Non Delivery,ADILABAD,TELANGANA,19.6756805,78.5369066
Telangana Circle,Hyderabad Region,Adilabad Division,Jainoor S.O,504313,PO,Delivery,KUMURAM BHEEM ASIFABAD,TELANGANA,19.3748056,78.9081944
Telangana Circle,Hyderabad Region,Adilabad Division,Neradigonda S.O,504323,PO,Delivery,ADILABAD,TELANGANA,19.2995,78.4048611
Telangana Circle,Hyderabad Region,Karimnagar Division,Sirikonda S.O,505462,PO,Delivery,Jagitial,TELANGANA,18.7936944,78.9152778
Telangana Circle,Hyderabad Region,Karimnagar Division,Mallial S.O,505452,PO,Delivery,Jagitial,TELANGANA,18.4380556,79.5251944
Telangana Circle,Hyderabad Region,Karimnagar Division,Nerella S.O,505454,PO,Delivery,Jagitial,TELANGANA,18.1620556,79.5736389
Telangana Circle,Hyderabad Region,Karimnagar Division,Gandhichowk Srisilla S.O,505301,PO,Non Delivery,RAJANNA SIRCILLA,TELANGANA,18.3878889,78.8110556
Telangana Circle,Hyderabad Region,Adilabad Division,Ootnur S.O,504311,PO,Delivery,ADILABAD,TELANGANA,19.3671944,78.7785278
Telangana Circle,Hyderabad Region,Adilabad Division,Bellampalli R.S. S.O,504251,PO,Non Delivery,MANCHERIAL,TELANGANA,19.0742778,79.4880833
Telangana Circle,Hyderabad Region,Adilabad Division,Chinnoor S.O,504201,PO,Delivery,MANCHERIAL,TELANGANA,18.8585833,79.7953889
Telangana Circle,Hyderabad Region,Adilabad Division,Chirrakunta S.O,504294,PO,Delivery,KUMURAM BHEEM ASIFABAD,TELANGANA,19.3094722,79.2627222
Telangana Circle,Hyderabad Region,Adilabad Division,Devapur Cement Works S.O,504218,PO,Delivery,MANCHERIAL,TELANGANA,19.0359722,79.3579444
Telangana Circle,Hyderabad Region,Adilabad Division,Donabanda S.O,504207,PO,Delivery,MANCHERIAL,TELANGANA,18.8772778,79.2809722
Telangana Circle,Hyderabad Region,Adilabad Division,Grain Market S.O,504208,PO,Non Delivery,MANCHERIAL,TELANGANA,18.8639051,79.4547946
Telangana Circle,Hyderabad Region,Adilabad Division,Mandamarri Colleries S.O,504231,PO,Non Delivery,MANCHERIAL,TELANGANA,18.9923611,79.4786944
Telangana Circle,Hyderabad Region,Adilabad Division,Ramakrishnapur S.O,504301,PO,Delivery,MANCHERIAL,TELANGANA,18.9386389,79.4640833
Telangana Circle,Hyderabad Region,Adilabad Division,Rebbena S.O,504292,PO,Delivery,KUMURAM BHEEM ASIFABAD,TELANGANA,19.2553056,79.4144722
Telangana Circle,Hyderabad Region,Adilabad Division,Sirpur Khagaznagar S.O,504296,PO,Delivery,KUMURAM BHEEM ASIFABAD,TELANGANA,19.3476111,79.4862222
Telangana Circle,Hyderabad Region,Adilabad Division,Wankidi S.O,504295,PO,Delivery,KUMURAM BHEEM ASIFABAD,TELANGANA,19.4820833,79.3219444
Telangana Circle,Hyderabad City Region,Sangareddy Division,Zaheerabad H.O,502220,HO,Delivery,SANGAREDDY,TELANGANA,17.6800556,77.6105
Telangana Circle,Hyderabad City Region,Hyderabad South East Division,Charminar HO,500002,HO,Delivery,HYDERABAD,TELANGANA,17.3699444,78.4685278
Telangana Circle,Hyderabad City Region,Secunderabad Division,Dr As Rao Nagar S.O,500062,PO,Non Delivery,MEDCHAL MALKAJGIRI,TELANGANA,17.78511111,78.91869444
Telangana Circle,Hyderabad City Region,Secunderabad Division,Nagaram S.O,500083,PO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,17.4739167,78.5118889
Telangana Circle,Hyderabad City Region,Secunderabad Division,JJ Nagar Colony S.O,500087,PO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,17.83491667,78.89222222
Telangana Circle,Hyderabad City Region,Secunderabad Division,Medchal S.O,501401,PO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,17.63644444,78.48780556
Telangana Circle,Hyderabad City Region,Secunderabad Division,Nisa Hakimpet S.O,500078,PO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,17.56344444,78.53783333
Telangana Circle,Hyderabad City Region,Secunderabad Division,Rangareddynagar S.O,500037,PO,Non Delivery,MEDCHAL MALKAJGIRI,TELANGANA,17.48908333,78.43538889
Telangana Circle,Hyderabad City Region,Secunderabad Division,Shamirpet S.O,500101,PO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,17.4739167,78.5118889
Telangana Circle,Hyderabad City Region,Secunderabad Division,Kotpalli S.O,501106,PO,Delivery,VIKARABAD,TELANGANA,17.38216667,77.74722222
Telangana Circle,Hyderabad City Region,Secunderabad Division,Purgi S.O,501501,PO,Delivery,VIKARABAD,TELANGANA,17.4739167,78.5118889
Telangana Circle,Hyderabad City Region,Secunderabad Division,Ecil S.O,500062,PO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,17.78313889,78.95180556
Telangana Circle,Hyderabad City Region,Secunderabad Division,Samskruthi S.O,500088,PO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,17.44002778,78.65244444
Telangana Circle,Hyderabad City Region,Secunderabad Division,Jai Jawan Colony S.O,500103,PO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,17.487629,78.572473
Telangana Circle,Hyderabad City Region,Secunderabad Division,Balanagar Township S.O,500037,PO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,17.48813889,78.44702778
Telangana Circle,Hyderabad City Region,Secunderabad Division,Hal S.O,500042,PO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,17.3931389,78.4762778
Telangana Circle,Hyderabad City Region,Secunderabad Division,Gandhinagar S.O,500080,PO,Delivery,HYDERABAD,TELANGANA,17.3931389,78.4762778
Telangana Circle,Hyderabad City Region,Secunderabad Division,Musheerabad (D) S.O,500020,PO,Delivery,HYDERABAD,TELANGANA,17.3931389,78.4762778
Telangana Circle,Hyderabad City Region,Secunderabad Division,Ngri S.O,500007,PO,Non Delivery,HYDERABAD,TELANGANA,17.20983333,77.60261111
Telangana Circle,Hyderabad City Region,Secunderabad Division,Prakashamnagar S.O,500016,PO,Non Delivery,HYDERABAD,TELANGANA,17.44138889,78.46916667
Telangana Circle,Hyderabad City Region,Secunderabad Division,Rail Nilayam S.O,500025,PO,Non Delivery,HYDERABAD,TELANGANA,17.43955556,78.51052778
Telangana Circle,Hyderabad City Region,Secunderabad Division,Bolarum Bazar S.O,500010,PO,Non Delivery,HYDERABAD,TELANGANA,17.51672222,78.5175
Telangana Circle,Hyderabad City Region,Secunderabad Division,EME Records S.O,500015,PO,Non Delivery,HYDERABAD,TELANGANA,17.48658333,78.50836111
Telangana Circle,Hyderabad City Region,Secunderabad Division,Hakimpet S.O,500014,PO,Delivery,HYDERABAD,TELANGANA,17.539,78.51830556
Telangana Circle,Hyderabad City Region,Secunderabad Division,Lallaguda S.O,500017,PO,Delivery,HYDERABAD,TELANGANA,17.43925,78.53130556
Telangana Circle,Hyderabad City Region,Secunderabad Division,Begumpet S.O,500016,PO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,17.43936111,78.45775
Telangana Circle,Hyderabad City Region,Secunderabad Division,Airforce Academy S.O,500043,PO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,17.65297222,78.39713889
Telangana Circle,Hyderabad City Region,Secunderabad Division,Chandanagar S.O,500050,PO,Delivery,RANGA REDDY,TELANGANA,17.82961111,78.548
Telangana Circle,Hyderabad City Region,Secunderabad Division,Kompally S.O,500100,PO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,17.4739167,78.5118889
Telangana Circle,Hyderabad City Region,Secunderabad Division,Malkajgiri S.O,500047,PO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,17.75097222,78.90016667
Telangana Circle,Hyderabad City Region,Secunderabad Division,Miyapur S.O,500049,PO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,17.83127778,78.59652778
Telangana Circle,Hyderabad City Region,Secunderabad Division,Nizampet  S.O,500090,PO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,17.51763889,78.3825
Telangana Circle,Hyderabad City Region,Secunderabad Division,Mathrusri Nagar S.O,500049,PO,Non Delivery,MEDCHAL MALKAJGIRI,TELANGANA,17.4739167,78.5118889
Telangana Circle,Hyderabad City Region,Secunderabad Division,Moinabad S.O,501504,PO,Delivery,RANGA REDDY,TELANGANA,17.3268,78.2747
Telangana Circle,Hyderabad City Region,Secunderabad Division,Mominpet S.O,501202,PO,Delivery,VIKARABAD,TELANGANA,17.51775,77.89622222
Telangana Circle,Hyderabad City Region,Secunderabad Division,Shankarpalli S.O,501203,PO,Delivery,RANGA REDDY,TELANGANA,17.41447222,78.12116667
Telangana Circle,Hyderabad City Region,Secunderabad Division,Yalal S.O,501144,PO,Delivery,VIKARABAD,TELANGANA,17.21405556,77.64838889
Telangana Circle,Hyderabad Region,Mahabubnagar Division,Veerannapet S.O,509001,PO,Non Delivery,MAHABUBNAGAR,TELANGANA,17.05925,77.966
Telangana Circle,Hyderabad City Region,Medak Division,Medak H.O,502110,HO,Delivery,MEDAK,TELANGANA,18.049,78.2673333
Telangana Circle,Hyderabad City Region,Medak Division,Akkannapet S.O,502115,PO,Delivery,MEDAK,TELANGANA,18.1146389,78.3994722
Telangana Circle,Hyderabad Region,Karimnagar Division,Racherla Boppapur S.O,505305,PO,Delivery,RAJANNA SIRCILLA,TELANGANA,18.3776667,78.63125
Telangana Circle,Hyderabad Region,Karimnagar Division,Sirsilla S.O,505301,PO,Delivery,RAJANNA SIRCILLA,TELANGANA,18.3917778,78.8119167
Telangana Circle,Hyderabad Region,Karimnagar Division,Pochampad Project Colony S.O,505455,PO,Delivery,Jagitial,TELANGANA,18.8529167,79.0057222
Telangana Circle,Hyderabad Region,Karimnagar Division,Rudrangi S.O,505307,PO,Delivery,RAJANNA SIRCILLA,TELANGANA,18.625332,78.702343
Telangana Circle,Hyderabad City Region,Secunderabad Division,Allampalli S.O.,501102,PO,Delivery,VIKARABAD,TELANGANA,17.3385278,77.9094444
Telangana Circle,Hyderabad City Region,Secunderabad Division,IDA Jeedimetla S.O,500055,PO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,17.52069444,78.44466667
Telangana Circle,Hyderabad City Region,Secunderabad Division,Jntu Kukat Pally S.O,500085,PO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,17.49322222,78.39252778
Telangana Circle,Hyderabad City Region,Secunderabad Division,Vivekanandanagar Colony S.O,500072,PO,Non Delivery,MEDCHAL MALKAJGIRI,TELANGANA,17.49291667,78.40905556
Telangana Circle,Hyderabad Region,Khammam Division,Hwp Aswapur Colony S.O,507116,PO,Delivery,BHADRADRI KOTHAGUDEM,TELANGANA,17.8292222,80.8295278
Telangana Circle,Hyderabad Region,Khammam Division,Manuguru Colls S.O,507117,PO,Delivery,BHADRADRI KOTHAGUDEM,TELANGANA,17.9345556,80.8207222
Telangana Circle,Hyderabad Region,Khammam Division,Ramalayam S.O,507111,PO,Non Delivery,BHADRADRI KOTHAGUDEM,TELANGANA,17.6943333,80.8935833
Telangana Circle,Hyderabad Region,Hanamkonda Division,Maddur S.O,506367,PO,Delivery,SIDDIPET,TELANGANA,17.1520833,80.0043611
Telangana Circle,Hyderabad City Region,Secunderabad Division,Pragathinagar S.O,500090,PO,Non Delivery,MEDCHAL MALKAJGIRI,TELANGANA,17.313,78.235
Telangana Circle,Hyderabad City Region,Secunderabad Division,CCI Tandur S.O,501158,PO,Delivery,VIKARABAD,TELANGANA,17.29802778,77.48119444
Telangana Circle,Hyderabad City Region,Secunderabad Division,Chevella S.O,501503,PO,Delivery,RANGA REDDY,TELANGANA,17.31041667,78.13786111
Telangana Circle,Hyderabad City Region,Secunderabad Division,Dharur S.O,501121,PO,Delivery,VIKARABAD,TELANGANA,17.31086111,77.78069444
Telangana Circle,Hyderabad City Region,Secunderabad Division,Nawabpet S.O,501111,PO,Delivery,VIKARABAD,TELANGANA,17.4739167,78.5118889
Telangana Circle,Hyderabad City Region,Secunderabad Division,Peddimal S.O,501142,PO,Delivery,VIKARABAD,TELANGANA,17.33975,77.65947222
Telangana Circle,Hyderabad City Region,Secunderabad Division,Tandur S.O,501141,PO,Delivery,VIKARABAD,TELANGANA,17.25288889,77.58444444
Telangana Circle,Hyderabad City Region,Secunderabad Division,Lallapet S.O,500017,PO,Non Delivery,HYDERABAD,TELANGANA,17.43402778,78.54016667
Telangana Circle,Hyderabad City Region,Secunderabad Division,Nehrunagar S.O,500026,PO,Delivery,HYDERABAD,TELANGANA,17.3931389,78.4762778
Telangana Circle,Hyderabad City Region,Secunderabad Division,Ramakrishna Puram S.O,500056,PO,Delivery,HYDERABAD,TELANGANA,17.80502778,78.88408333
Telangana Circle,Hyderabad City Region,Secunderabad Division,Bolarum S.O,500010,PO,Delivery,HYDERABAD,TELANGANA,17.50533333,78.51855556
Telangana Circle,Hyderabad City Region,Secunderabad Division,Sitaphalmandi S.O,500061,PO,Delivery,HYDERABAD,TELANGANA,17.68563889,78.85266667
Telangana Circle,Hyderabad City Region,Secunderabad Division,Zamistanpur S.O,500020,PO,Non Delivery,HYDERABAD,TELANGANA,17.41355556,78.50508333
Telangana Circle,Hyderabad City Region,Secunderabad Division,Anandbagh S.O,500047,PO,Non Delivery,HYDERABAD,TELANGANA,17.75219444,78.88555556
Telangana Circle,Hyderabad City Region,Secunderabad Division,Bowenpally S.O,500011,PO,Delivery,HYDERABAD,TELANGANA,17.46488889,78.47244444
Telangana Circle,Hyderabad City Region,Secunderabad Division,Sainikpuri S.O,500094,PO,Delivery,HYDERABAD,TELANGANA,17.48786111,78.64191667
Telangana Circle,Hyderabad City Region,Secunderabad Division,Golconda Chowrastha S.O,500020,PO,Non Delivery,HYDERABAD,TELANGANA,17.68647222,78.83097222
Telangana Circle,Hyderabad City Region,Secunderabad Division,Ie Moulali S.O,500040,PO,Delivery,HYDERABAD,TELANGANA,17.75658333,78.92888889
Telangana Circle,Hyderabad City Region,Secunderabad Division,IICT S.O,500007,PO,Non Delivery,HYDERABAD,TELANGANA,17.42233333,78.53830556
Telangana Circle,Hyderabad City Region,Secunderabad Division,Jama I Osmania S.O,500007,PO,Delivery,HYDERABAD,TELANGANA,17.41127778,78.51827778
Telangana Circle,Hyderabad City Region,Secunderabad Division,Aoc Records S.O,500015,PO,Non Delivery,HYDERABAD,TELANGANA,17.77825,78.85216667
Telangana Circle,Hyderabad City Region,Secunderabad Division,Manovikasnagar S.O,500009,PO,Delivery,HYDERABAD,TELANGANA,17.46905556,78.50002778
Telangana Circle,Hyderabad Region,Khammam Division,B.R.Colony S.O,507111,PO,Non Delivery,BHADRADRI KOTHAGUDEM,TELANGANA,17.6735556,80.9014722
Telangana Circle,Hyderabad Region,Khammam Division,Burgampahad S.O,507114,PO,Delivery,BHADRADRI KOTHAGUDEM,TELANGANA,17.6446389,80.8668333
Telangana Circle,Hyderabad Region,Khammam Division,Paloncha S.O,507115,PO,Delivery,BHADRADRI KOTHAGUDEM,TELANGANA,17.6003889,80.7033611
Telangana Circle,Hyderabad Region,Khammam Division,S.N.Puram S.O,507140,PO,Delivery,BHADRADRI KOTHAGUDEM,TELANGANA,18.0161667,80.8672222
Telangana Circle,Hyderabad Region,Khammam Division,T.P.Campus S.O,507115,PO,Non Delivery,BHADRADRI KOTHAGUDEM,TELANGANA,17.6091944,80.7048056
Telangana Circle,Hyderabad City Region,Medak Division,Chegunta S.O,502255,PO,Delivery,MEDAK,TELANGANA,17.9735556,78.4616111
Telangana Circle,Hyderabad City Region,Medak Division,Haveli Ghanpur S.O,502113,PO,Delivery,MEDAK,TELANGANA,18.0856667,78.2630278
Telangana Circle,Hyderabad City Region,Medak Division,Kadlakal S.O,502336,PO,Delivery,MEDAK,TELANGANA,17.8829444,78.2731389
Telangana Circle,Hyderabad Region,Karimnagar Division,Polas S.O,505529,PO,Delivery,Jagitial,TELANGANA,18.8314722,78.9600833
Telangana Circle,Hyderabad Region,Karimnagar Division,Gollapalli S.O,505532,PO,Delivery,Jagitial,TELANGANA,18.7936944,78.9152778
Telangana Circle,Hyderabad Region,Karimnagar Division,Ibrahimpatnam S.O,505450,PO,Delivery,Jagitial,TELANGANA,18.7936944,78.9152778
Telangana Circle,Hyderabad Region,Mahabubnagar Division,Utkur S.O,509311,PO,Delivery,Narayanpet,TELANGANA,16.6583611,77.51625
Telangana Circle,Hyderabad Region,Mahabubnagar Division,Pathapalamur S.O,509001,PO,Non Delivery,MAHABUBNAGAR,TELANGANA,16.7343333,77.9926667
Telangana Circle,Hyderabad City Region,Secunderabad Division,Neredmet S.O,500056,PO,Non Delivery,HYDERABAD,TELANGANA,17.76919444,78.90222222
Telangana Circle,Hyderabad City Region,Secunderabad Division,Ghatkesar S.O,501301,PO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,17.45180556,78.68294444
Telangana Circle,Hyderabad City Region,Secunderabad Division,Alwal S.O,500010,PO,Non Delivery,MEDCHAL MALKAJGIRI,TELANGANA,17.50391667,78.51430556
Telangana Circle,Hyderabad City Region,Secunderabad Division,HMT Township S.O,500054,PO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,17.50258333,78.44138889
Telangana Circle,Hyderabad City Region,Secunderabad Division,Kukatpally S.O,500072,PO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,17.63888889,78.66869444
Telangana Circle,Hyderabad City Region,Secunderabad Division,Suchitra Junction S.O,500067,PO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,17.80852778,78.475
Telangana Circle,Hyderabad City Region,Secunderabad Division,Vikasnagar S.O,500093,PO,Delivery,MEDCHAL MALKAJGIRI,TELANGANA,17.3931389,78.4762778
Telangana Circle,Hyderabad City Region,Secunderabad Division,Basheerabad S.O,501143,PO,Delivery,VIKARABAD,TELANGANA,17.21688889,77.49866667
Telangana Circle,Hyderabad City Region,Secunderabad Division,Bompalli S.O,501502,PO,Delivery,VIKARABAD,TELANGANA,17.15575,77.87125
Telangana Circle,Hyderabad Region,Adilabad Division,Kasba S.O,504106,PO,Non Delivery,Nirmal,TELANGANA,19.0993732,78.3434535
Telangana Circle,Hyderabad Region,Adilabad Division,Kuntala S.O,504109,PO,Delivery,Nirmal,TELANGANA,19.1745556,78.1011667
Telangana Circle,Hyderabad Region,Adilabad Division,Nirmal S.O,504106,PO,Delivery,Nirmal,TELANGANA,18.8776667,79.4468333
Telangana Circle,Hyderabad Region,Hanamkonda Division,Abadighanpur S.O,506144,PO,Delivery,JANGOAN,TELANGANA,17.8849722,79.3580833
Telangana Circle,Hyderabad Region,Hanamkonda Division,Buchannapet S.O,506221,PO,Delivery,JANGOAN,TELANGANA,17.7890833,79.0390278
Telangana Circle,Hyderabad Region,Hanamkonda Division,Chagal S.O,506301,PO,Delivery,JANGOAN,TELANGANA,17.8335833,79.3513056
Telangana Circle,Hyderabad Region,Hanamkonda Division,Palakurthy S.O,506146,PO,Delivery,JANGOAN,TELANGANA,17.6624671,79.4011611
Telangana Circle,Hyderabad Region,Hanamkonda Division,Bapujinagar S.O,506003,PO,Non Delivery,WARANGAL URBAN,TELANGANA,17.9698891,79.4966768
Telangana Circle,Hyderabad Region,Hanamkonda Division,Hasanparthy S.O,506371,PO,Delivery,WARANGAL URBAN,TELANGANA,18.0712222,79.5206944
Telangana Circle,Hyderabad Region,Hanamkonda Division,Naimnagar S.O,506009,PO,Non Delivery,WARANGAL URBAN,TELANGANA,18.0045,79.5603333
Telangana Circle,Hyderabad Region,Hanamkonda Division,Vidyaranyapuri S.O,506009,PO,Delivery,WARANGAL URBAN,TELANGANA,18.0261667,79.557
Telangana Circle,Hyderabad Region,Hanamkonda Division,Eturunagaram S.O,506165,PO,Delivery,Mulugu,TELANGANA,18.3378056,80.4298611
Telangana Circle,Hyderabad Region,Hanamkonda Division,Kamalapur Town Ship S.O,506172,PO,Delivery,Mulugu,TELANGANA,18.2669167,80.4828333
Telangana Circle,Hyderabad Region,Hanamkonda Division,Shayampet S.O,506319,PO,Delivery,WARANGAL RURAL,TELANGANA,18.1156944,79.7385833
Telangana Circle,Hyderabad Region,Adilabad Division,Bhagyanagar S.O,504001,PO,Non Delivery,ADILABAD,TELANGANA,19.6812915,78.5330564
Telangana Circle,Hyderabad Region,Adilabad Division,Gumma S.O,504309,PO,Delivery,ADILABAD,TELANGANA,18.8776667,79.4468333
Telangana Circle,Hyderabad Region,Adilabad Division,Asifabad S.O,504293,PO,Delivery,KUMURAM BHEEM ASIFABAD,TELANGANA,19.3600556,79.2945
Telangana Circle,Hyderabad Region,Adilabad Division,Dandepalli S.O,504206,PO,Delivery,MANCHERIAL,TELANGANA,19.0275278,79.1271944
Telangana Circle,Hyderabad Region,Adilabad Division,Industrial Area S.O,504296,PO,Non Delivery,KUMURAM BHEEM ASIFABAD,TELANGANA,19.35351,79.4739999
Telangana Circle,Hyderabad Region,Adilabad Division,Jannaram S.O,504205,PO,Delivery,MANCHERIAL,TELANGANA,19.1206389,78.9958056
Telangana Circle,Hyderabad Region,Adilabad Division,Kalyani Khani S.O,504231,PO,Delivery,MANCHERIAL,TELANGANA,18.9799444,79.4865278
Telangana Circle,Hyderabad Region,Adilabad Division,Madaram Township S.O,504220,PO,Delivery,MANCHERIAL,TELANGANA,19.1652778,79.4097222
Telangana Circle,Hyderabad Region,Adilabad Division,Mancherial Cement Works S.O,504209,PO,Delivery,MANCHERIAL,TELANGANA,18.8997778,79.4478889
Telangana Circle,Hyderabad Region,Adilabad Division,Nennel S.O,504219,PO,Delivery,MANCHERIAL,TELANGANA,19.07175,79.6319444
Telangana Circle,Hyderabad Region,Adilabad Division,Rechini S.O,504273,PO,Delivery,MANCHERIAL,TELANGANA,19.1799444,79.5003056
Telangana Circle,Hyderabad Region,Peddapalli Division,Kolanur S.O,505162,PO,Delivery,PEDDAPALLI,TELANGANA,18.4100556,78.7825556
Telangana Circle,Hyderabad Region,Peddapalli Division,Pothkapalli S.O,505152,PO,Delivery,PEDDAPALLI,TELANGANA,18.4216389,79.4675556
Telangana Circle,Hyderabad Region,Peddapalli Division,Gv8incline S.O,505211,PO,Delivery,PEDDAPALLI,TELANGANA,18.6836111,79.5405833
Telangana Circle,Hyderabad Region,Peddapalli Division,Kamanpur S.O,505188,PO,Delivery,PEDDAPALLI,TELANGANA,18.6614722,79.5039167
Telangana Circle,Hyderabad Region,Peddapalli Division,Ramagundam S.O,505208,PO,Delivery,PEDDAPALLI,TELANGANA,18.7736667,79.4487222
Telangana Circle,Hyderabad Region,Karimnagar Division,Mustabad S.O,505404,PO,Delivery,RAJANNA SIRCILLA,TELANGANA,18.7936944,78.9152778
Telangana Circle,Hyderabad Region,Wanaparthy Division,Vangoor S.O,509349,PO,Delivery,NAGARKURNOOL,TELANGANA,16.6092222,78.62425
Telangana Circle,Hyderabad Region,Wanaparthy Division,Achampet S.O,509375,PO,Delivery,NAGARKURNOOL,TELANGANA,16.39975,78.63975
Telangana Circle,Hyderabad Region,Wanaparthy Division,Madgul S.O,509327,PO,Delivery,RANGA REDDY,TELANGANA,16.8501111,78.6888056
Telangana Circle,Hyderabad Region,Wanaparthy Division,Palmakole S.O,509325,PO,Delivery,RANGA REDDY,TELANGANA,17.1374167,78.3199167
Telangana Circle,Hyderabad Region,Peddapalli Division,Kataram S.O,505503,PO,Delivery,JAYASHANKAR BHUPALAPALLY,TELANGANA,18.6280833,79.9376111
Telangana Circle,Hyderabad Region,Suryapet Division,Madgulapally S.O,508374,PO,Delivery,NALGONDA,TELANGANA,16.9740556,79.1278889
Telangana Circle,Hyderabad Region,Suryapet Division,Nakrekal S.O,508211,PO,Delivery,NALGONDA,TELANGANA,17.1630556,79.4294167
Telangana Circle,Hyderabad Region,Suryapet Division,Vallala S.O,508210,PO,Delivery,NALGONDA,TELANGANA,17.2428889,79.3894722
Telangana Circle,Hyderabad Region,Mahabubnagar Division,T.D. Gutta S.O,509001,PO,Non Delivery,MAHABUBNAGAR,TELANGANA,16.7508611,77.9934722
Telangana Circle,Hyderabad Region,Suryapet Division,Huzurnagar S.O,508204,PO,Delivery,SURYAPET,TELANGANA,16.8936667,79.8726389
Telangana Circle,Hyderabad Region,Suryapet Division,Medlacheruvu S.O,508246,PO,Delivery,SURYAPET,TELANGANA,16.8178333,79.9315278
Telangana Circle,Hyderabad Region,Suryapet Division,Arvapalli S.O,508224,PO,Delivery,SURYAPET,TELANGANA,17.0899444,79.4466667
Telangana Circle,Hyderabad Region,Suryapet Division,Gudibanda S.O,508238,PO,Delivery,SURYAPET,TELANGANA,17.0899444,79.4466667
Telangana Circle,Hyderabad Region,Suryapet Division,Sirikonda S.O,508212,PO,Delivery,SURYAPET,TELANGANA,17.0899444,79.4466667
Telangana Circle,Hyderabad Region,Suryapet Division,Nagaram S.O,508279,PO,Delivery,SURYAPET,TELANGANA,17.3943611,79.4872909
Telangana Circle,Hyderabad Region,Wanaparthy Division,Peddakothapally S.O,509412,PO,Delivery,NAGARKURNOOL,TELANGANA,16.29825,78.3600278
Telangana Circle,Hyderabad Region,Wanaparthy Division,Kalwakurthy S.O,509324,PO,Delivery,NAGARKURNOOL,TELANGANA,16.6654167,78.4921667
Telangana Circle,Hyderabad Region,Wanaparthy Division,Marchala S.O,509320,PO,Delivery,NAGARKURNOOL,TELANGANA,16.69325,78.4593889
Telangana Circle,Hyderabad Region,Wanaparthy Division,Lingala S.O,509401,PO,Delivery,NAGARKURNOOL,TELANGANA,16.7490833,77.9942222
Telangana Circle,Hyderabad Region,Wanaparthy Division,Nagarkurnool S.O,509209,PO,Delivery,NAGARKURNOOL,TELANGANA,16.4854722,78.3159444
Telangana Circle,Hyderabad Region,Wanaparthy Division,Palem S.O,509215,PO,Delivery,NAGARKURNOOL,TELANGANA,16.4041389,77.9417222
Telangana Circle,Hyderabad Region,Wanaparthy Division,Pentlavally S.O,509105,PO,Delivery,NAGARKURNOOL,TELANGANA,16.0737222,78.2564444
Telangana Circle,Hyderabad Region,Wanaparthy Division,Thelkapally S.O,509385,PO,Delivery,NAGARKURNOOL,TELANGANA,16.4426667,78.4605833
Telangana Circle,Hyderabad Region,Peddapalli Division,Kamalapur S.O,505102,PO,Delivery,WARANGAL URBAN,TELANGANA,18.7936944,78.9152778
Telangana Circle,Hyderabad Region,Peddapalli Division,Mulkunur S.O,505471,PO,Delivery,WARANGAL URBAN,TELANGANA,18.2726111,79.1788056
Telangana Circle,Hyderabad Region,Peddapalli Division,Uppal S.O,505101,PO,Delivery,WARANGAL URBAN,TELANGANA,18.7936944,78.9152778
Telangana Circle,Hyderabad Region,Peddapalli Division,Yelkathurthi S.O,505476,PO,Delivery,WARANGAL URBAN,TELANGANA,18.0883611,79.48225
Telangana Circle,Hyderabad Region,Peddapalli Division,Annapoorna colony S.O,505215,PO,Non Delivery,PEDDAPALLI,TELANGANA,18.7615203,79.4736835
Telangana Circle,Hyderabad Region,Hanamkonda Division,Chiryal S.O,506223,PO,Delivery,SIDDIPET,TELANGANA,17.9251111,79.9715
Telangana Circle,Hyderabad Region,Hanamkonda Division,Marrimuchal S.O,506355,PO,Delivery,SIDDIPET,TELANGANA,17.9069722,78.8772778
Telangana Circle,Hyderabad Region,Warangal Division,Nallikaddur S.O,506368,PO,Delivery,MAHABUBABAD,TELANGANA,17.58208333,79.75488889
Telangana Circle,Hyderabad Region,Warangal Division,Narsampet S.O,506132,PO,Delivery,WARANGAL RURAL,TELANGANA,17.93013889,78.89194444
Telangana Circle,Hyderabad Region,Suryapet Division,Garidepally S.O,508201,PO,Delivery,SURYAPET,TELANGANA,16.8913333,79.7385833
